Cell HMSLID	Cell line	Small Molecule HMSLID	Small Molecule	Seeding density	Replicate	IC50	Emax	AUC	IC curve fit	r2 for IC curve	EC50 for IC curve	Einf for IC curve	Hill coeff. for IC curve	GR50	GRmax	GR_AOC	GR curve fit	r2 for GR curve	EC50 for GR curve	Einf for GR curve	Hill coeff. for GR curve
50057	SK-BR-3	10099	Nilotinib	1250	5	Inf	0.70306	-0.013931	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86453	9.8365	0.6943	5	Inf	0.52357	0.0030535	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93957	9.8937	0.50925	5
50057	SK-BR-3	10099	Nilotinib	2500	5	Inf	0.53631	0.030194	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96814	6.9415	0.53161	5	7.89	0.22907	0.065373	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98386	7.0175	0.2217	5
50057	SK-BR-3	10099	Nilotinib	5000	5	Inf	0.53924	0.046197	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98478	5.8713	0.53805	4.8101	28.5495	0.50129	0.052378	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98877	6.0632	0.49971	4.8047
50057	SK-BR-3	10049	PLX-4720	156.25	5	Inf	1.0016	-0.03764	flat fit: x = Einf	-3.2326	Inf	1.0016	0	Inf	1.0117	-0.038918	flat fit: x = Einf	-4.2879	Inf	1.0117	0
50057	SK-BR-3	10049	PLX-4720	312.5	5	Inf	0.90599	0.025684	flat fit: x = Einf	0.049523	Inf	0.90599	0	Inf	0.72517	0.11413	flat fit: x = Einf	0.21867	Inf	0.72517	0
50057	SK-BR-3	10049	PLX-4720	625	5	Inf	1.0213	-0.048858	flat fit: x = Einf	-26.9944	Inf	1.0213	0	Inf	1.042	-0.049681	flat fit: x = Einf	-381.2868	Inf	1.042	0
50057	SK-BR-3	10049	PLX-4720	1250	5	Inf	0.93946	-0.039414	flat fit: x = Einf	-0.52822	Inf	0.93946	0	Inf	0.90429	-0.038181	flat fit: x = Einf	0.075361	Inf	0.90429	0
50057	SK-BR-3	10049	PLX-4720	2500	5	Inf	0.9573	-0.01389	flat fit: x = Einf	0.13622	Inf	0.9573	0	Inf	0.9316	-0.010188	flat fit: x = Einf	0.34017	Inf	0.9316	0
50057	SK-BR-3	10049	PLX-4720	5000	5	Inf	0.98632	-0.01416	flat fit: x = Einf	-0.47145	Inf	0.98632	0	Inf	0.98718	-0.012942	flat fit: x = Einf	-0.45923	Inf	0.98718	0
50057	SK-BR-3	10024	NVP-TAE684	156.25	5	Inf	0.65257	0.068922	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86392	1.5276	0.60516	1.0995	17.4626	0.5351	0.10062	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.87728	1.6878	0.45298	1.0118
50057	SK-BR-3	10024	NVP-TAE684	312.5	5	Inf	0.61287	0.029018	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88777	3.2987	0.58079	2.2343	2.9445	0.035714	0.12482	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93436	3.0164	-0.027993	2.2601
50057	SK-BR-3	10024	NVP-TAE684	625	5	3.8624	0.48236	0.071576	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.971	2.0408	0.47941	5	2.1286	0.062714	0.1491	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98958	2.0786	0.055968	5
50057	SK-BR-3	10024	NVP-TAE684	1250	5	2.904	0.43887	0.074533	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97224	1.9623	0.42956	5	1.9993	0.058342	0.14587	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98827	1.9619	0.045068	5
50057	SK-BR-3	10024	NVP-TAE684	2500	5	2.8672	0.4518	0.089975	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98375	1.8417	0.44533	5	1.9062	0.074777	0.16235	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99244	1.8545	0.064226	5
50057	SK-BR-3	10024	NVP-TAE684	5000	5	5.1697	0.48233	0.083467	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99207	2.131	0.48056	3.6643	3.7519	0.42553	0.091618	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99439	2.2452	0.42307	3.6452
50057	SK-BR-3	10071	Palbociclib	156.25	5	Inf	0.93864	0.035277	flat fit: x = Einf	0.1524	Inf	0.93864	0	Inf	0.91783	0.0606	flat fit: x = Einf	0.073272	Inf	0.91783	0
50057	SK-BR-3	10071	Palbociclib	312.5	5	Inf	0.88275	0.082309	flat fit: x = Einf	0.34711	Inf	0.88275	0	Inf	0.71651	0.25297	flat fit: x = Einf	0.26187	Inf	0.71651	0
50057	SK-BR-3	10071	Palbociclib	625	5	Inf	0.67483	0.1697	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91331	0.17063	0.67972	0.53657	4.014	0.39836	0.31108	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91386	0.17522	0.40979	0.54686
50057	SK-BR-3	10071	Palbociclib	1250	5	92.1358	0.5523	0.20566	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91634	4.5118	0.3199	0.33849	2.8536	0.26913	0.32642	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91224	7.6583	-0.19381	0.33184
50057	SK-BR-3	10071	Palbociclib	2500	5	Inf	0.59339	0.20279	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93595	2.6466	0.40273	0.32088	2.8259	0.31722	0.33426	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93645	3.4512	-0.03295	0.31927
50057	SK-BR-3	10071	Palbociclib	5000	5	Inf	0.63786	0.17927	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98175	0.81207	0.55647	0.4214	Inf	0.61774	0.18156	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98147	1.2029	0.51424	0.41534
50105	BT-20	10236	17-AAG	156.25	7	0.10009	0.42502	0.45236	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.85602	0.002606	0.49134	1.1118	0.021192	0.31892	0.5115	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.81055	0.0027995	0.40735	0.83282
50105	BT-20	10236	17-AAG	312.5	7	0.013775	0.38738	0.47594	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95042	0.0046479	0.44947	2.1097	0.0045038	-0.1734	0.9072	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94929	0.004726	-0.051988	2.0538
50105	BT-20	10236	17-AAG	625	7	0.010684	0.30887	0.53584	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9807	0.0064366	0.35781	2.4815	0.0068127	-0.089304	0.82425	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98038	0.0067908	0.0037772	2.3522
50105	BT-20	10236	17-AAG	1250	7	0.011579	0.30892	0.54996	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99655	0.0063791	0.34109	1.9228	0.0074464	-0.014008	0.78507	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99479	0.0070759	0.04535	1.8628
50105	BT-20	10236	17-AAG	2500	7	0.015219	0.29346	0.53859	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99618	0.009926	0.31564	2.3344	0.01139	-0.026021	0.76319	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9957	0.01127	0.010896	2.0762
50105	BT-20	10236	17-AAG	5000	7	0.027018	0.31963	0.50114	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99815	0.016295	0.31739	1.992	0.029081	0.28704	0.51441	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99762	0.019079	0.28309	1.9815
50105	BT-20	10097	Erlotinib	156.25	7	Inf	1.0104	-0.017895	flat fit: x = Einf	-0.23424	Inf	1.0104	0	Inf	1.0072	-0.014967	flat fit: x = Einf	-0.14766	Inf	1.0072	0
50105	BT-20	10097	Erlotinib	312.5	7	Inf	0.94087	-0.035472	flat fit: x = Einf	-0.84238	Inf	0.94087	0	Inf	0.88645	-0.029766	flat fit: x = Einf	-0.2682	Inf	0.88645	0
50105	BT-20	10097	Erlotinib	625	7	Inf	0.72062	0.037894	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91854	3.9361	0.74866	5	Inf	0.60763	0.054675	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93001	3.9723	0.64871	5
50105	BT-20	10097	Erlotinib	1250	7	Inf	0.69572	0.049802	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95387	3.4421	0.71201	4.9931	Inf	0.60764	0.065848	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96319	3.4896	0.62888	4.9998
50105	BT-20	10097	Erlotinib	2500	7	108.3324	0.60384	0.10933	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97572	6.0781	0.4277	0.67134	18.1189	0.48737	0.13677	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97768	8.5571	0.19415	0.65519
50105	BT-20	10097	Erlotinib	5000	7	61.3586	0.59051	0.13678	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9752	8.9968	0.31352	0.51372	82.9542	0.63149	0.11619	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97594	19.963	0.25397	0.49785
50105	BT-20	10051	Lapatinib	156.25	7	4.9191	0.38588	0.039226	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96291	3.6873	0.38166	5	4.4114	0.23498	0.054191	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97314	3.9057	0.228	5
50105	BT-20	10051	Lapatinib	312.5	7	8.7348	0.42707	0.023203	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95102	8.7347	1.21E-06	2.1417	5.4438	-0.095447	0.074595	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98169	9.1539	-1	2.1139
50105	BT-20	10051	Lapatinib	625	7	7.3723	0.37243	0.0075414	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96179	5.9722	0.32326	4.9377	6.0982	0.033763	0.031263	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98302	6.2493	-0.063447	4.8823
50105	BT-20	10051	Lapatinib	1250	7	8.8055	0.39923	0.041632	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94609	8.7941	0.0020678	3.2103	7.6711	0.14668	0.062655	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9646	11.0135	-0.99594	3.0302
50105	BT-20	10051	Lapatinib	2500	7	7.3028	0.39297	0.072706	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98256	7.3027	5.40E-06	1.3373	5.2971	0.15513	0.097422	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98867	12.9223	-0.99979	1.2318
50105	BT-20	10051	Lapatinib	5000	7	8.0798	0.44058	0.087545	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98863	6.3967	0.136	1.3591	8.7475	0.4544	0.077558	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99249	8.8941	-0.011315	1.3465
50105	BT-20	10135	Linsitinib	156.25	7	Inf	0.55904	0.029566	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92448	10.5591	0.54084	5	21.4506	0.50686	0.032122	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93806	10.9027	0.48304	5
50105	BT-20	10135	Linsitinib	312.5	7	Inf	0.53848	0.050073	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.87416	10.6907	0.51824	5	11.1343	0.12381	0.10848	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89319	10.7281	0.084801	5
50105	BT-20	10135	Linsitinib	625	7	49.1502	0.53018	0.049827	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94313	7.1923	0.49611	2.5263	10.0292	0.30797	0.080886	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96148	7.6442	0.24765	2.518
50105	BT-20	10135	Linsitinib	1250	7	23.0539	0.54154	0.054484	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95312	23.0522	5.00E-05	1.3445	16.0733	0.38291	0.072289	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96546	38.0133	-1	1.2763
50105	BT-20	10135	Linsitinib	2500	7	25.3242	0.54212	0.062751	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9688	25.3242	2.20E-08	1.1094	16.5644	0.39634	0.078395	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97347	45.0401	-1	1.0983
50105	BT-20	10135	Linsitinib	5000	7	38.1651	0.65782	0.053884	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9723	38.1651	1.49E-07	1.06	38.3166	0.70075	0.044511	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97795	113.9235	-0.99928	1.0078
50583	MCF 10A	10236	17-AAG	156.25	7	0.0032657	0.15996	0.74378	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95058	0.0022884	0.19191	1.3617	0.0055097	0.16241	0.70626	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90509	0.0034573	0.20001	1.0962
50583	MCF 10A	10236	17-AAG	312.5	7	0.0035419	0.049966	0.83975	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98888	0.0034375	0.069463	5	0.0062114	0.068544	0.76761	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98363	0.0056509	0.10189	2.4094
50583	MCF 10A	10236	17-AAG	625	7	0.0070319	0.032047	0.80753	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99776	0.0068647	0.03238	2.7824	0.01212	0.14028	0.67983	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9904	0.010892	0.13616	2.9735
50583	MCF 10A	10236	17-AAG	1250	7	0.011971	0.046992	0.7338	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99828	0.011621	0.048474	3.4403	0.018499	0.13654	0.63622	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99497	0.016602	0.13517	2.9129
50583	MCF 10A	10236	17-AAG	2500	7	0.014369	0.069787	0.7067	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99908	0.013782	0.061095	3.1227	0.019845	0.11067	0.67332	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98995	0.018852	0.069352	2.9083
50583	MCF 10A	10236	17-AAG	5000	7	0.034365	0.24243	0.53178	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99166	0.030472	0.21594	4.7028	0.051897	0.49146	0.37075	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95633	0.034152	0.43829	5
50583	MCF 10A	10097	Erlotinib	156.25	7	0.42052	0.18783	0.33172	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9723	0.34339	0.26981	3.8283	0.52241	0.21561	0.29016	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96889	0.38648	0.3244	3.4722
50583	MCF 10A	10097	Erlotinib	312.5	7	0.21378	0.067019	0.48415	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99746	0.1939	0.075009	1.6655	0.44794	0.13607	0.38457	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99704	0.35047	0.15478	1.5095
50583	MCF 10A	10097	Erlotinib	625	7	0.25809	0.061634	0.47611	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99971	0.24751	0.059119	3.0075	0.4298	0.26699	0.34479	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99875	0.3478	0.26258	3.5183
50583	MCF 10A	10097	Erlotinib	1250	7	0.32098	0.083279	0.4279	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99874	0.30773	0.094994	5	0.52867	0.2632	0.31724	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99831	0.406	0.2797	3.1044
50583	MCF 10A	10097	Erlotinib	2500	7	0.34221	0.098831	0.41814	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99893	0.31773	0.10883	3.3068	0.4842	0.1993	0.34542	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9991	0.40488	0.21791	3.1995
50583	MCF 10A	10097	Erlotinib	5000	7	0.73184	0.37216	0.29792	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99196	0.35112	0.38462	1.9967	Inf	0.63003	0.16417	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99452	0.41242	0.64309	2.1719
50583	MCF 10A	10051	Lapatinib	156.25	7	7.1195	0.14606	0.0098137	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96962	7.1195	1.04E-06	5	8.4511	0.12734	0.011052	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97289	10.5275	-0.99979	5
50583	MCF 10A	10051	Lapatinib	312.5	7	3.5327	0.041878	0.16416	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91787	3.5327	1.36E-08	2.8715	5.0734	0.027261	0.11429	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97706	6.2781	-0.31079	2.269
50583	MCF 10A	10051	Lapatinib	625	7	2.6228	0.026039	0.20077	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91897	2.6228	2.37E-09	1.967	5.388	0.098442	0.12109	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97558	10.5152	-0.87386	1.5117
50583	MCF 10A	10051	Lapatinib	1250	7	3.225	0.05262	0.13149	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98447	3.225	3.85E-11	2.2516	5.6561	0.16372	0.088025	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99685	7.3278	-0.30692	1.8484
50583	MCF 10A	10051	Lapatinib	2500	7	3.036	0.070892	0.13105	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9954	2.9726	0.025577	2.4892	4.405	0.10263	0.10051	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99892	4.5226	-0.032446	2.3863
50583	MCF 10A	10051	Lapatinib	5000	7	5.2986	0.25834	0.11609	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97975	5.2986	1.42E-07	1.4387	10.2276	0.50713	0.063059	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99341	24.9248	-0.99999	1.2333
50583	MCF 10A	10135	Linsitinib	156.25	7	3.1361	0.15935	0.23245	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88606	3.1361	1.17E-11	0.80684	5.5258	0.1463	0.19201	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92039	16.6266	-0.57069	0.69124
50583	MCF 10A	10135	Linsitinib	312.5	7	0.58171	0.12342	0.43915	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.87047	0.568	0.0080275	0.67837	1.9549	0.27131	0.29453	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94112	1.0579	0.20217	0.84369
50583	MCF 10A	10135	Linsitinib	625	7	0.76585	0.10949	0.41614	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8841	0.76585	2.47E-11	0.71808	4.7091	0.34645	0.23474	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92226	2.0244	0.25157	0.82848
50583	MCF 10A	10135	Linsitinib	1250	7	2.042	0.20169	0.2754	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97725	1.4648	0.14439	1.0257	15.1223	0.48684	0.14771	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98768	3.0546	0.39668	0.9858
50583	MCF 10A	10135	Linsitinib	2500	7	2.8239	0.28887	0.24151	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98334	1.5884	0.22135	1.0161	18.5386	0.51098	0.14533	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98677	2.5766	0.43795	1.0574
50583	MCF 10A	10135	Linsitinib	5000	7	Inf	0.58257	0.12107	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95347	3.6437	0.4998	0.89298	Inf	0.77551	0.058561	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9353	3.2481	0.767	1.2141
50057	SK-BR-3	10236	17-AAG	156.25	7	Inf	0.6507	0.25867	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.604	0.0040808	0.71067	1.6711	Inf	0.51368	0.36017	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.60477	0.0043348	0.59278	1.4944
50057	SK-BR-3	10236	17-AAG	312.5	7	Inf	0.58808	0.3667	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88661	0.0027716	0.59804	1.6852	0.0029773	-0.10975	0.9907	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93609	0.0030681	-0.080982	5
50057	SK-BR-3	10236	17-AAG	625	7	Inf	0.51367	0.41788	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9441	0.0026062	0.55192	5	0.0026566	-0.042893	0.89868	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94659	0.0026172	0.035995	5
50057	SK-BR-3	10236	17-AAG	1250	7	0.016264	0.42039	0.48461	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98513	0.0051104	0.43852	1.8104	0.0049113	-0.10304	0.91977	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98454	0.0052658	-0.068827	1.8505
50057	SK-BR-3	10236	17-AAG	2500	7	0.089116	0.47369	0.4267	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98981	0.0068144	0.48299	1.3149	0.0064101	-0.05748	0.85775	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98962	0.0067733	-0.038094	1.3322
50057	SK-BR-3	10236	17-AAG	5000	7	Inf	0.58482	0.34484	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98427	0.010793	0.56065	2.0754	0.028466	0.46853	0.44593	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97784	0.011045	0.4304	2.0828
50057	SK-BR-3	10097	Erlotinib	156.25	7	Inf	0.80342	0.0087841	flat fit: x = Einf	0.36597	Inf	0.80342	0	Inf	0.73332	0.022219	flat fit: x = Einf	0.42799	Inf	0.73332	0
50057	SK-BR-3	10097	Erlotinib	312.5	7	Inf	0.67409	0.096007	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.56337	0.18364	0.8258	4.9989	0.46482	0.12796	0.2933	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.59358	0.17236	0.49649	5
50057	SK-BR-3	10097	Erlotinib	625	7	Inf	0.64873	0.080133	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93824	1.9708	0.66929	1.7897	3.1402	0.23741	0.1933	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96197	1.937	0.27619	1.6638
50057	SK-BR-3	10097	Erlotinib	1250	7	14.6718	0.4858	0.10813	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97735	4.2815	0.39897	1.2985	3.6118	0.024435	0.21106	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98389	4.4969	-0.15908	1.2603
50057	SK-BR-3	10097	Erlotinib	2500	7	Inf	0.55072	0.073474	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98907	3.7065	0.55092	4.9204	3.8689	0.097011	0.15387	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99202	3.7009	0.097359	4.8775
50057	SK-BR-3	10097	Erlotinib	5000	7	Inf	0.60031	0.064998	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98398	5.728	0.59765	4.1212	14.3196	0.49089	0.082271	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98466	5.8686	0.48722	4.1109
50057	SK-BR-3	10051	Lapatinib	156.25	7	Inf	0.67054	0.071338	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.60929	1.7915	0.71639	4.9556	Inf	0.54635	0.11161	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.55727	1.7454	0.61462	4.967
50057	SK-BR-3	10051	Lapatinib	312.5	7	11.5149	0.48452	0.15465	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88934	11.5004	0.00029232	0.46544	0.47763	-0.35557	0.40923	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9319	3.7315	-1	0.53442
