CellLine	HMSLid_CellLine	DrugName	HMSLid_Drug	GR50	GRmax	GRinf	Hill_GR	GR_AOC	GEC50	GR_r2	CtrlNDiv	BiolReplicate
HCC38	50216-1	ZM-447439	10096-101-2	0.49764	0.045927	0.1397	2.3483	0.40236	0.43283	0.96091	1.7866	10578.138
HCC38	50216-1	ZM-447439	10096-101-2	0.41442	-0.29034	-0.18141	2.8754	0.51131	0.46153	0.97764	1.8797	11850.160
HCC70	50219-1	(Z)-4-Hydroxytamoxifen	10275-101-1	Inf	0.74096	0.69821	0.63094	0.06437	11.8374	0.81271	0.9156	7856.016
HCC70	50219-1	(Z)-4-Hydroxytamoxifen	10275-101-1	Inf	0.82274	0.82006	0.33086	0.071946	1.0704	0.70385	1.2049	7857.016
HCC70	50219-1	(Z)-4-Hydroxytamoxifen	10275-101-1	23.7083	0.12858	0.49874	5	0.13988	7.1698	0.57532	0.6145	7860.016
HCC70	50219-1	17-AAG	10236-101-1	0.15684	-0.87355	-0.73545	1.6039	0.75877	0.27566	0.99195	0.7346	7856.050
HCC70	50219-1	17-AAG	10236-101-1	0.4335	-0.47129	-0.38118	1.6648	0.52726	0.60928	0.99329	1.1628	7857.037
HCC70	50219-1	17-AAG	10236-101-1	0.23622	-0.72702	-0.55876	0.86738	0.59558	0.561	0.97103	1.2527	7857.050
HCC70	50219-1	17-AAG	10236-101-1	0.34657	-0.93013	-0.71454	1.3929	0.64106	0.65539	0.97953	0.7003	7860.040
HCC70	50219-1	17-AAG	10236-101-1	0.096117	-0.87151	-0.64026	1.4131	0.76564	0.17225	0.97304	0.9998	9501.037
HCC70	50219-1	5-DFUR	10237-101-1	200.9555	-0.18365	-0.61537	0.5	0.29608	1000	0.98124	1.2785	10873.143
HCC70	50219-1	5-DFUR	10237-101-1	198.3795	-0.12075	-0.50809	0.43349	0.2997	1000	0.94318	1.3002	12400.143
HCC70	50219-1	5-FU	10238-101-1	64.7559	-0.96418	-1	1.026	0.80996	188.9407	0.95946	1.184	7857.017
HCC70	50219-1	5-FU	10238-101-1	74.5184	-0.99879	-0.98233	2.4803	0.81912	115.4917	0.99273	0.6196	7860.017
HCC70	50219-1	5-FU	10238-101-1	119.6847	-0.99664	-1	1.7404	0.7253	224.9979	0.98656	0.6902	9501.030
HCC70	50219-1	AG1024	10239-101-1	5.1853	0.10141	0.092632	2.3939	0.20004	4.76	0.92124	1.0766	7470.066
HCC70	50219-1	AG1478	10223-101-2	54.4332	-0.51641	-1	1.9853	0.18799	94.6648	0.95128	0.9156	7856.016
HCC70	50219-1	AG1478	10223-101-2	Inf	0.67466	0.67973	0.52912	0.16199	0.30682	0.76976	1.2049	7857.016
HCC70	50219-1	AG1478	10223-101-2	4.6002	-0.99153	-1	0.79387	0.37863	18.3564	0.95073	0.6145	7860.016
HCC70	50219-1	AS-252424	10240-101-1	26.859	0.41769	-1	0.50064	0.11567	241.0532	0.87815	1.3397	10873.153
HCC70	50219-1	AS-252424	10240-101-1	19.4272	0.3114	-1	0.77448	0.11384	80.254	0.93502	1.3057	12400.165
HCC70	50219-1	Afatinib	10133-101-2	0.56664	-0.94312	-1	0.87197	0.62948	1.9975	0.95937	1.3057	12400.165
HCC70	50219-1	BEZ235	10232-101-2	0.11517	0.10599	0.1377	0.93759	0.46098	0.08168	0.77657	1.2787	10873.155
HCC70	50219-1	BEZ235	10232-101-2	0.13114	-0.057499	-0.080041	2.5868	0.48258	0.13888	0.99243	1.2558	12400.155
HCC70	50219-1	Baicalein	10343-101-1	109.8377	0.20464	0.012998	3.3308	0.018502	108.9725	0.97807	1.1824	10873.072
HCC70	50219-1	Baicalein	10343-101-1	167.4608	0.50333	-0.022135	4.9128	0.044027	168.9439	0.97251	1.2165	7470.073
HCC70	50219-1	Bortezomib	10241-101-4	0.00093268	-0.99725	-0.99971	2.4844	1.6705	0.0014513	0.99517	0.6862	14739.203
HCC70	50219-1	Bortezomib	10241-101-1	0.011738	-0.98552	-0.98721	3.567	1.4267	0.015934	0.99815	0.9618	7470.074
HCC70	50219-1	Bosutinib	10189-101-2	0.982	-0.8901	-0.86886	1.0991	0.52831	2.4551	0.99697	1.2454	10873.145
HCC70	50219-1	Bosutinib	10189-101-2	0.95624	-0.77503	-0.74291	2.5554	0.45302	1.3656	0.9957	1.1992	12400.170
HCC70	50219-1	CGC-11047	10243-999-1	3.2415	-0.98046	-1	0.40217	0.74368	49.786	0.84884	0.9388	7856.018
HCC70	50219-1	CGC-11047	10243-999-1	0.63315	-0.97732	-1	0.39235	0.94694	10.4125	0.85006	0.7616	9501.026
HCC70	50219-1	CPT-11	10246-101-1	Inf	0.98217	0.98217	0	0.020094	Inf	0.22539	0.7488	7860.043
HCC70	50219-1	CPT-11	10246-101-1	12.3804	-0.95375	-0.97064	3.022	0.20606	17.692	0.9962	0.7121	9501.121
HCC70	50219-1	Carboplatin	10242-101-1	12.9693	-0.97562	-0.97215	4.7718	0.62717	16.2629	0.99905	1.0477	7857.011
HCC70	50219-1	Carboplatin	10242-101-1	17.8826	-0.99538	-0.99447	4.8154	0.61864	22.4481	0.99906	0.7135	7860.011
HCC70	50219-1	Carboplatin	10242-101-1	13.6039	-0.98691	-0.98806	4.9994	0.63176	16.9201	0.99933	0.9301	9501.011
HCC70	50219-1	Cetuximab	80027-1	Inf	0.8811	0.8811	0	0.012111	Inf	0.4683	0.9388	7856.018
HCC70	50219-1	Cetuximab	80027-1	Inf	0.74564	0.7944	5	0.10396	0.0013932	0.84572	1.191	7857.042
HCC70	50219-1	Cetuximab	80027-1	1.4175	0.67424	-0.9996	0.75769	0.016425	6.0406	0.87989	0.6736	7860.042
HCC70	50219-1	Cetuximab	80027-1	Inf	0.49246	0.58401	1.2619	0.097759	0.012831	0.89571	0.7616	9501.026
HCC70	50219-1	Cisplatin	10245-101-1	1.6045	-0.97324	-0.97892	2.8032	0.72842	2.3624	0.99914	1.184	7857.017
HCC70	50219-1	Cisplatin	10245-101-1	2.4083	-0.99904	-0.99901	4.9226	0.66843	3.0101	0.99506	0.6196	7860.017
HCC70	50219-1	Cisplatin	10245-101-1	Inf	-0.99871	-0.99871	0	0.46852	Inf	0.5497	0.6902	9501.030
HCC70	50219-1	Dichloroacetate	10506-110-1	0.59743	0.25214	-1	0.19472	0.27686	168.5062	0.57692	0.3108	12714.176
HCC70	50219-1	Disulfiram	10507-999-1	Inf	1.021	1.021	0	0.20859	Inf	-8.4688e-10	0.3306	12714.174
HCC70	50219-1	Docetaxel	10247-101-1	0.002443	-0.71311	-0.76657	1.6607	1.0519	0.0042756	0.98392	0.4328	12714.002
HCC70	50219-1	Docetaxel	10247-101-1	0.0068019	-0.26322	-0.31326	1.6486	0.72922	0.0091364	0.98502	1.1921	7857.002
HCC70	50219-1	Docetaxel	10247-101-1	0.0030182	-0.5255	-0.568	1.1563	0.90483	0.0058185	0.9833	1.0082	9501.002
HCC70	50219-1	Doxorubicin	10248-101-1	3.9921	-0.99343	-0.99826	3.0475	0.4398	5.7227	0.98152	0.7488	7860.043
HCC70	50219-1	Doxorubicin	10248-101-1	0.26936	-0.99966	-1	1.5353	0.78647	0.55094	0.99616	0.7121	9501.121
HCC70	50219-1	Epirubicin	10249-999-1	0.38346	-0.99403	-0.97388	2.1457	0.88549	0.63464	0.9956	1.184	7857.017
HCC70	50219-1	Epirubicin	10249-999-1	0.42791	-0.99987	-1	1.6428	0.85401	0.8352	0.99487	0.6196	7860.017
HCC70	50219-1	Erlotinib	10097-102-3	1.7392	-0.21877	-0.93652	0.45906	0.34142	17.329	0.94726	0.9773	7470.091
HCC70	50219-1	Etoposide	10250-101-1	7.3186	-0.83679	-1	0.85734	0.50004	26.3597	0.9263	0.9618	7470.074
HCC70	50219-1	Everolimus	10235-101-2	0.11921	-0.90651	-1	0.31661	0.58701	3.8309	0.81357	1.2215	10873.156
HCC70	50219-1	Everolimus	10235-101-2	0.12906	-0.92987	-1	0.3325	0.58252	3.5137	0.82207	1.2834	12400.164
HCC70	50219-1	FR180204	10110-101-1	Inf	0.7679	0.7679	0	0.057927	Inf	0.53835	1.2562	10873.149
HCC70	50219-1	FR180204	10110-101-1	83.4233	0.41818	-0.99999	1.1305	0.086438	220.4544	0.92955	1.3827	12400.166
HCC70	50219-1	FTase Inhibitor I	10508-101-1	Inf	0.91714	0.91714	0	0.030374	Inf	0.059052	1.1648	10873.154
HCC70	50219-1	FTase Inhibitor I	10508-101-1	Inf	1.0329	1.0329	0	0.0087711	Inf	-6.6613e-16	1.2627	12400.167
HCC70	50219-1	Fascaplysin	10251-112-1	0.12513	-0.97663	-1	1.5178	0.82325	0.25805	0.98556	0.988	7470.085
HCC70	50219-1	GM6001	10509-101-1	4.7444	0.24183	0.084801	0.65704	0.17808	3.5755	0.96973	0.9576	7470.096
HCC70	50219-1	GSK1070916	10062-101-3	0.2015	-0.59109	-1	0.40129	0.46093	3.1134	0.88887	0.7111	7856.001
HCC70	50219-1	GSK1070916	10062-101-3	0.2745	-0.78036	-1	0.47975	0.47213	2.7106	0.94615	1.1724	7857.001
HCC70	50219-1	GSK1070916	10062-101-3	0.25153	-0.94563	-1	0.53182	0.49919	1.9849	0.91193	0.9969	9501.001
HCC70	50219-1	GSK1838705	10255-101-1	6.104	-0.98363	-0.9832	4.9994	0.40628	7.587	0.99684	0.9773	7470.091
HCC70	50219-1	GSK1838705	10255-101-1	4.4376	-0.9759	-0.97888	2.9499	0.4511	6.4092	0.97683	0.9387	7470.098
HCC70	50219-1	GSK2126458	10146-101-2	0.0075967	-0.94126	-0.9203	0.87403	1.0811	0.025083	0.99502	0.9669	7470.086
HCC70	50219-1	GSK461364	10013-101-3	0.0041032	-0.45203	-0.2286	5	0.81871	0.0044242	0.92766	0.7111	7856.001
HCC70	50219-1	GSK461364	10013-101-3	0.017828	-0.49473	0.095475	5	0.50143	0.017088	0.69611	1.1724	7857.001
HCC70	50219-1	GSK461364	10013-101-3	0.12061	-0.97416	-1	0.43439	0.5258	1.5128	0.80848	0.9969	9501.001
HCC70	50219-1	GSK923295	10257-101-1	0.019335	-0.80573	-0.64773	3.0518	0.89537	0.025386	0.99294	0.7111	7856.001
HCC70	50219-1	GSK923295	10257-101-1	0.030642	-0.64061	-0.50452	3.3202	0.7946	0.037807	0.99213	1.1724	7857.001
HCC70	50219-1	GSK923295	10257-101-1	0.019367	-0.55307	-0.42611	4.263	0.78147	0.02238	0.99116	0.9969	9501.001
HCC70	50219-1	GW-5074	10029-101-2	Inf	1.0012	1.0012	0	-0.004122	Inf	-0.010733	1.1071	7470.088
HCC70	50219-1	Gefitinib	10098-101-2	17.6094	0.1257	-1	1.3032	0.078166	40.9125	0.94607	0.9156	7856.016
HCC70	50219-1	Gefitinib	10098-101-2	20.2531	0.41248	-1	0.3487	0.14308	472.9247	0.96506	1.2049	7857.016
HCC70	50219-1	Gefitinib	10098-101-2	1.7367	-0.52942	-1	0.66982	0.27666	8.9545	0.96243	0.6145	7860.016
HCC70	50219-1	Gefitinib	10098-101-2	5.346	-0.95575	-1	2.0484	0.27053	9.1402	0.95754	0.9185	9501.024
HCC70	50219-1	Geldanamycin	10108-101-2	0.12347	-0.62533	-0.53755	5	0.7712	0.14288	0.99505	0.7003	7860.040
HCC70	50219-1	Geldanamycin	10108-101-2	0.041271	-0.67607	-0.59032	1.8534	0.90345	0.062854	0.98553	0.9185	9501.024
HCC70	50219-1	Gemcitabine	10252-101-1	Inf	0.38406	0.53148	0.99095	0.35409	0.0088891	0.78987	1.0477	7857.011
HCC70	50219-1	Gemcitabine	10252-101-1	Inf	0.80072	0.80384	1.2527	0.06502	4.631	0.72743	0.7135	7860.011
HCC70	50219-1	Gemcitabine	10252-101-1	4.2536	0.3371	0.30906	0.61112	0.30231	0.88036	0.89014	0.9301	9501.011
HCC70	50219-1	Gemcitabine	10252-101-1	1.3748	-0.60937	-1	0.39474	0.43627	22.2299	0.80519	0.6902	9501.030
HCC70	50219-1	Glycyl-H-1152	10253-102-1	0.9208	0.055756	0.092916	2.117	0.24682	0.83559	0.98936	1.1958	10873.150
HCC70	50219-1	Glycyl-H-1152	10253-102-1	0.6922	-0.067729	-0.041754	5	0.42401	0.70339	0.95277	1.2449	12400.169
HCC70	50219-1	ICRF-193	10259-101-1	Inf	0.68179	0.63416	0.30828	0.13574	0.50443	0.62725	1.1786	10873.151
HCC70	50219-1	ICRF-193	10259-101-1	384.4003	0.61508	-0.097324	0.18603	0.18883	999.9831	0.82282	1.1935	12400.157
HCC70	50219-1	IKK16	10228-102-2	2.8302	-0.97036	-0.98073	3.6024	0.44879	3.8256	0.99363	1.0798	7470.093
HCC70	50219-1	Ibandronate	10258-110-1	57.3525	0.0087475	-0.037745	1.3496	0.27944	60.5301	0.99252	1.2785	10873.143
HCC70	50219-1	Ibandronate	10258-110-1	78.3917	0.067986	0.070227	3.7592	0.24205	75.2982	0.9652	1.3002	12400.143
HCC70	50219-1	Imatinib	10023-103-3	18.8199	-0.99181	-1	2.4992	0.4982	29.2097	0.99035	0.9773	7470.091
HCC70	50219-1	Ispinesib	10260-999-1	0.04022	-0.98296	-0.62323	4.7339	0.82098	0.047719	0.96291	1.0774	7470.067
HCC70	50219-1	Ixabepilone	10261-101-1	0.0013015	-0.97382	-0.7196	0.44842	1.0639	0.0095064	0.90997	1.1893	7470.095
HCC70	50219-1	JNK-IN-5A	10208-101-2	1.9548	0.1497	0.17235	5	0.24879	1.7964	0.95312	1.2304	10873.144
HCC70	50219-1	JNK-IN-5A	10208-101-2	2.9537	0.09118	0.27685	5	0.21107	2.5135	0.82151	1.3275	12400.168
HCC70	50219-1	L-779450	10262-101-1	30.3574	0.34777	-0.35952	4.971	0.033996	33.8529	0.95893	1.2562	10873.149
HCC70	50219-1	L-779450	10262-101-1	31.8193	0.42759	-0.32358	4.9899	0.052871	35.1663	0.94967	1.3827	12400.166
HCC70	50219-1	LBH589	10263-101-1	0.077684	-0.95342	-0.96264	2.0534	0.84869	0.13103	0.99944	1.1648	10873.154
HCC70	50219-1	LBH589	10263-101-1	0.068334	-0.94166	-0.94611	2.4791	0.86542	0.10488	0.99912	1.2627	12400.167
HCC70	50219-1	Lapatinib	10051-999-3	13.4737	0.37614	-1	0.27961	0.18682	685.2803	0.62134	0.9387	7470.098
HCC70	50219-1	Lestaurtinib	10230-101-2	0.24958	-0.95646	-1	0.72743	0.53857	1.1301	0.99178	1.1648	10873.154
HCC70	50219-1	Lestaurtinib	10230-101-2	0.16431	-0.957	-0.84038	0.89723	0.59723	0.49313	0.97715	1.2627	12400.167
HCC70	50219-1	MG-132	10107-101-2	0.06136	-0.92258	-0.92895	2.0405	0.97924	0.10266	0.99901	1.2454	10873.145
HCC70	50219-1	MG-132	10107-101-2	0.074743	-0.91697	-0.93	2.372	0.97116	0.1164	0.99838	1.1992	12400.170
HCC70	50219-1	MG-132	10107-999-5	Inf	-0.99999	-0.99999	0	0.9813	Inf	0.45575	0.3775	14257.189
HCC70	50219-1	MLN4924	10265-101-1	Inf	0.9161	0.9161	0	0.17191	Inf	0.043015	1.215	10873.148
HCC70	50219-1	MLN4924	10265-101-1	0.15813	-0.83444	-0.80872	2.0783	0.79018	0.25123	0.99956	1.2966	12400.135
HCC70	50219-1	Mebendazole	10511-999-1	0.11165	-0.9403	-0.89342	2.2542	1.018	0.17592	0.90903	0.3306	12714.174
HCC70	50219-1	Methotrexate	10264-101-1	Inf	0.68981	0.68981	0	0.2374	Inf	-9.8272e-08	0.988	7470.085
HCC70	50219-1	Methylglyoxal	10512-999-1	Inf	-0.70974	-0.70974	0	0.59128	Inf	0.52658	0.8612	13607.184
HCC70	50219-1	NSC 663284	10266-101-1	2.8503	-0.9625	-1	1.5031	0.55231	5.9201	0.98551	1.1577	10873.152
HCC70	50219-1	NSC 663284	10266-101-1	3.3267	-0.9357	-0.9641	1.9291	0.55216	5.8061	0.9942	1.1392	12400.152
HCC70	50219-1	NU6102	10267-101-1	15.0698	-0.94264	-1	2.9509	0.23439	21.8672	0.96938	1.2965	10873.147
HCC70	50219-1	NU6102	10267-101-1	18.8387	-0.95605	-1	3.8285	0.23109	25.1	0.95811	1.2599	12400.147
HCC70	50219-1	Nelfinavir	10513-999-1	8.9541	-0.99999	-1	5	0.3201	11.1545	0.87342	0.3306	12714.174
HCC70	50219-1	Nilotinib	10099-101-2	Inf	1.05	1.05	0	5.3646e-05	Inf	-0.0011938	1.2454	10873.145
HCC70	50219-1	Nilotinib	10099-101-2	Inf	1.05	1.05	0	-0.0014019	Inf	-0.0040286	1.1992	12400.170
HCC70	50219-1	Nutlin 3a	10268-101-1	16.969	-0.44462	-1	1.47	0.20422	35.828	0.94817	1.0766	7470.066
HCC70	50219-1	Olomoucine II	10344-101-1	4.0348	-0.95642	-1	2.0165	0.50736	6.9572	0.99076	1.2965	10873.147
HCC70	50219-1	Olomoucine II	10344-101-1	3.9948	-0.95672	-1	2.0848	0.51093	6.7665	0.99232	1.2599	12400.147
HCC70	50219-1	Oxaliplatin	10269-101-1	3.8929	-0.98207	-1	1.6399	0.73636	7.6072	0.98275	1.0477	7857.011
HCC70	50219-1	Oxaliplatin	10269-101-1	6.4997	-0.99707	-0.99872	2.8694	0.65506	9.529	0.99731	0.7135	7860.011
HCC70	50219-1	Oxaliplatin	10269-101-1	4.6212	-0.99394	-1	2.2158	0.7353	7.5871	0.97944	0.9301	9501.011
HCC70	50219-1	Oxamflatin	10270-101-1	0.58409	-0.94584	-1	1.1989	0.64665	1.4603	0.98855	1.2965	10873.147
HCC70	50219-1	Oxamflatin	10270-101-1	0.36563	-0.94788	-0.98294	1.3318	0.70705	0.82711	0.99562	1.2599	12400.147
HCC70	50219-1	PD 98059	10271-101-2	Inf	0.68662	0.68662	0	0.10295	Inf	0.48021	1.1577	10873.152
HCC70	50219-1	PD 98059	10271-101-2	Inf	0.75372	0.75372	0	0.053422	Inf	-0.0063917	1.1392	12400.152
HCC70	50219-1	PD173074	10026-101-3	7.2097	-0.21543	-0.21626	5	0.14433	7.747	0.98446	1.0798	7470.093
HCC70	50219-1	PD184352	10048-101-7	18.515	0.41369	0.28884	0.29243	0.2477	0.97132	0.836	1.2787	10873.155
HCC70	50219-1	PD184352	10048-101-7	52.1795	0.55274	-1	0.49	0.10617	491.1577	0.78966	1.2558	12400.155
HCC70	50219-1	PP242	10345-111-3	-Inf	-0.996	-0.98028	0.52449	1.8586	3.345e-05	0.99052	0.5021	15390.211
HCC70	50219-1	PS-1145	10514-102-1	Inf	0.8477	0.82643	3.0748	-0.008933	997.0781	0.68202	1.0127	7470.065
HCC70	50219-1	Pemetrexed	10272-999-1	Inf	0.69456	0.69456	0	0.14854	Inf	0.11763	1.1893	7470.095
HCC70	50219-1	Purvalanol A	10273-101-1	Inf	0.72347	0.72151	4.0974	0.030355	50.3294	0.71596	1.0774	7470.067
HCC70	50219-1	QNZ	10515-101-1	0.052148	-0.042045	0.035051	1.5003	0.49453	0.049682	0.98572	0.9576	7470.096
HCC70	50219-1	Rapamycin	10052-101-3	0.11781	-0.33554	-1	0.23873	0.63903	11.7433	0.89784	1.2106	7858.068
HCC70	50219-1	Ribavirin	10516-999-1	Inf	0.35727	0.35727	0	0.30332	Inf	-0.016373	0.5021	15390.211
HCC70	50219-1	SB-3CT	10274-101-1	176.7675	0.53185	0.48638	2.2323	0.039626	35.1893	0.95733	1.2304	10873.144
HCC70	50219-1	SB-3CT	10274-101-1	Inf	0.90687	0.92612	4.9761	0.01898	8.5157	0.68236	1.3275	12400.168
HCC70	50219-1	Selumetinib	10056-101-2	1.0847	-0.06341	-0.99798	0.25604	0.35045	78.7949	0.83485	1.2787	10873.155
HCC70	50219-1	Selumetinib	10056-101-2	11.7327	0.47568	0.41617	0.43806	0.25763	0.19905	0.99385	1.2558	12400.155
HCC70	50219-1	Sigma A6730	10035-109-2	1.5416	-0.76916	-0.93238	0.90271	0.42842	4.9468	0.98732	1.3397	10873.153
HCC70	50219-1	Sigma A6730	10035-109-2	2.2144	-0.83866	-1	0.93498	0.38857	7.1707	0.99218	1.3057	12400.165
HCC70	50219-1	Sorafenib	10008-104-3	37.7339	-0.95614	-1	1.7644	0.28898	70.3316	0.98847	0.988	7470.085
HCC70	50219-1	Sunitinib	10175-106-3	2.6765	-0.98538	-1	1.2572	0.52973	6.4131	0.98305	1.0774	7470.067
HCC70	50219-1	TAPI-0	10519-101-1	1.7756	0.0062763	-0.17454	0.67964	0.25532	2.7585	0.9774	0.9576	7470.096
HCC70	50219-1	TCS 2312	10276-101-1	0.3541	-0.94802	-0.95353	2.0143	0.60367	0.60146	0.99886	1.1577	10873.152
HCC70	50219-1	TCS 2312	10276-101-1	0.1826	-0.94092	-0.91229	2.3203	0.70749	0.28566	0.99695	1.1392	12400.152
HCC70	50219-1	TCS PIM-1 1	10520-101-1	Inf	0.91425	0.91425	0	0.060772	Inf	0.37	1.215	10873.148
HCC70	50219-1	TCS PIM-1 1	10520-101-1	164.2893	0.69833	0.22852	4.9889	0.032197	145.3597	0.9162	1.2966	12400.135
HCC70	50219-1	TPCA-1	10136-101-2	3.0721	-0.042303	0.064206	5	0.23998	2.9888	0.97134	1.0798	7470.093
HCC70	50219-1	Taxol	10102-101-3	0.008526	-0.91477	-0.90496	5	1.186	0.010483	0.99913	0.4328	12714.002
HCC70	50219-1	Taxol	10102-101-3	0.0093485	-0.41982	-0.41729	2.5911	0.86562	0.011815	0.9974	1.1921	7857.002
HCC70	50219-1	Taxol	10102-101-3	0.0072169	-0.68126	-0.63653	1.5836	1.0061	0.012121	0.99919	1.0082	9501.002
HCC70	50219-1	Temsirolimus	10277-101-1	0.15323	-0.95336	-1	0.29292	0.61685	6.5191	0.77481	1.2304	10873.144
HCC70	50219-1	Temsirolimus	10277-101-1	0.12928	0.29085	0.34953	1.0372	0.41244	0.040618	0.9854	1.3275	12400.168
HCC70	50219-1	Topotecan	10278-999-1	66.2559	0.14762	-1	1.5987	0.079635	131.7245	0.94635	0.7488	7860.043
HCC70	50219-1	Topotecan	10278-999-1	0.57025	-0.98565	-0.98458	2.3127	0.71764	0.91292	0.99876	0.7121	9501.121
HCC70	50219-1	Tozasertib	10021-101-5	Inf	0.25049	0.53595	2.3539	0.15196	0.17968	0.76869	1.1958	10873.150
HCC70	50219-1	Tozasertib	10021-101-5	0.7336	-0.91585	-1	0.41466	0.47229	10.3775	0.78409	1.2449	12400.169
HCC70	50219-1	Trametinib	10142-999-2	0.0062433	0.27019	0.44028	4.9998	0.35581	0.0040817	0.91445	0.7346	7856.050
HCC70	50219-1	Trametinib	10142-999-2	0.0076254	0.13244	0.19046	0.65004	0.52076	0.0036467	0.95375	1.2527	7857.050
HCC70	50219-1	Trametinib	10142-999-2	0.035799	0.21348	0.3075	0.71986	0.38884	0.0095062	0.96111	0.9185	9501.024
HCC70	50219-1	Trastuzumab	80025-1	7.0924	0.47791	-0.20894	4.9603	0.053998	7.6097	0.72731	0.7616	9501.026
HCC70	50219-1	Trichostatin A	10279-101-1	12.9558	-0.97975	-0.97798	2.4396	0.8554	20.2024	0.99865	1.0127	7470.065
HCC70	50219-1	Triciribine	10280-101-1	0.094606	-0.18034	-0.3514	1.5293	0.62652	0.13399	0.80737	0.9618	7470.074
HCC70	50219-1	Valproic acid	10346-110-1	568.3517	-0.92627	-0.72998	1.5931	0.36258	1000	0.9636	1.2785	10873.143
HCC70	50219-1	Valproic acid	10346-110-1	738.8186	-0.93304	-0.66386	2.7912	0.34078	1000	0.94835	1.3002	12400.143
HCC70	50219-1	Vinorelbine	10281-101-1	0.0056505	-0.98394	-0.47646	4.9575	0.98197	0.0064672	0.91411	0.9388	7856.018
HCC70	50219-1	Vinorelbine	10281-101-1	0.041071	-0.94298	-0.4842	1.368	0.7808	0.06738	0.83028	1.191	7857.042
HCC70	50219-1	Vinorelbine	10281-101-1	0.0082576	-0.98776	-0.30864	5	0.86213	0.0090909	0.81249	0.6736	7860.042
HCC70	50219-1	Vorinostat	10282-101-1	33.2573	-0.98453	-0.99998	1.3532	0.85959	74.8978	0.99935	1.0127	7470.065
HCC70	50219-1	XRP44X	10283-101-1	1.0343	-0.43755	-0.25112	4.9995	0.47215	1.1221	0.95406	1.1786	10873.151
HCC70	50219-1	XRP44X	10283-101-1	0.94327	0.46213	0.29442	1.907	0.36487	0.59188	0.64983	1.1935	12400.157
HCC70	50219-1	Z-Leu-Leu-Norvalinal	10348-999-1	0.14006	-0.99998	-1	3.9051	0.98741	0.18556	0.97136	0.3775	14257.189
HCC70	50219-1	ZM-447439	10096-101-2	1.1459	0.15287	0.26196	3.0488	0.1976	0.89832	0.96864	1.1958	10873.150
HCC70	50219-1	ZM-447439	10096-101-2	1.1125	-0.34069	-0.13085	2.444	0.40277	1.2235	0.92342	1.2449	12400.169
HMT-3522 S1	51119-1	(Z)-4-Hydroxytamoxifen	10275-101-1	1.3953	-0.85545	-0.78094	4.9988	0.60892	1.6842	0.99643	1.331	7911.016
HMT-3522 S1	51119-1	17-AAG	10236-101-1	0.096552	-0.0075423	0.12944	5	0.46129	0.090937	0.98109	1.7938	7911.050
HMT-3522 S1	51119-1	5-FU	10238-101-1	171.2769	-0.40579	-0.70637	0.54481	0.45883	862.5609	0.98039	1.6151	7911.017
HMT-3522 S1	51119-1	AG1478	10223-101-2	0.058524	-0.023683	0.024098	4.9968	0.60041	0.057948	0.9865	1.331	7911.016
HMT-3522 S1	51119-1	CGC-11047	10243-999-1	13.4826	-0.36166	-0.87574	0.23503	0.50289	1000	0.79015	2.2594	10124.034
HMT-3522 S1	51119-1	CGC-11047	10243-999-1	31.6612	-0.77804	-1	0.34898	0.47818	737.3901	0.75433	1.8543	7911.018
HMT-3522 S1	51119-1	CPT-11	10246-101-1	14.0586	0.049731	0.049483	5	0.13467	13.7686	0.98045	2.2594	10124.034
HMT-3522 S1	51119-1	CPT-11	10246-101-1	Inf	0.8089	0.5178	4.9256	-0.022618	80.3881	0.6581	1.5549	7911.007
HMT-3522 S1	51119-1	Carboplatin	10242-101-1	51.8603	-0.50304	-0.37145	4.9989	0.36023	57.9562	0.9724	1.9744	10124.021
HMT-3522 S1	51119-1	Carboplatin	10242-101-1	48.3418	-0.81076	-0.68881	5	0.39937	57.4845	0.98801	1.615	7911.011
HMT-3522 S1	51119-1	Cetuximab	80027-1	0.026725	0.19636	0.12405	0.75788	0.25892	0.018345	0.99011	1.8543	7911.018
HMT-3522 S1	51119-1	Cisplatin	10245-101-1	2.9077	-0.24498	-0.16978	1.3264	0.40382	3.6246	0.98067	1.9744	10124.021
HMT-3522 S1	51119-1	Cisplatin	10245-101-1	6.087	-0.58462	-0.41319	1.7534	0.38516	8.5822	0.95858	1.6151	7911.017
HMT-3522 S1	51119-1	Docetaxel	10247-101-1	0.005858	0.10125	0.13301	1.6485	0.51752	0.0048559	0.9891	2.0795	10124.002
HMT-3522 S1	51119-1	Doxorubicin	10248-101-1	0.21725	-0.82612	-0.65795	0.73818	0.5852	0.6777	0.93822	2.2594	10124.034
HMT-3522 S1	51119-1	Doxorubicin	10248-101-1	3.7873	-0.64815	-0.57277	5	0.33671	4.412	0.98902	1.5549	7911.007
HMT-3522 S1	51119-1	Epirubicin	10249-999-1	0.39366	-0.99145	-0.73031	1.7063	0.72122	0.66727	0.97783	1.6151	7911.017
HMT-3522 S1	51119-1	GSK1070916	10062-101-3	1.029	-0.71783	-1	0.73606	0.39201	4.5777	0.97051	2.1861	10124.001
HMT-3522 S1	51119-1	GSK1070916	10062-101-3	0.3769	-0.95847	-1	0.58516	0.48548	2.4637	0.8325	1.2005	7911.001
HMT-3522 S1	51119-1	GSK461364	10013-101-3	0.15881	-0.88121	-1	0.38841	0.51113	2.6871	0.78285	2.1861	10124.001
