Cell HMSLID	Cell line	Small Molecule HMSLID	Small Molecule	IC50	Emax	AUC	IC curve fit	r2 for IC curve	EC50 for IC curve	Einf for IC curve	Hill coeff. for IC curve	GR50	GRmax	AUC_GR	GR curve fit	r2 for GR curve	EC50 for GR curve	Einf for GR curve	Hill coeff. for GR curve
50238	Hs 578T	10062	GSK1070916	1.0791	0.0062359	0.30417	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94332	1.0791	9.71E-12	0.54008	0.49471	-0.93374	0.4798	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93901	2.7405	-1	0.64174
50238	Hs 578T	10062	GSK1070916	1.1513	0.0077655	0.29264	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92428	1.1513	2.92E-11	0.49336	0.87859	-0.87479	0.415	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91717	4.3883	-1	0.68306
50238	Hs 578T	10062	GSK1070916	1.5627	0.0050043	0.25485	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96203	1.5627	2.23E-11	0.6355	0.40818	-0.97848	0.47029	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95784	2.1643	-1	0.65858
50238	Hs 578T	10142	Trametinib	0.030494	0.25691	0.36856	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97066	0.018233	0.31502	1.9334	0.018216	-0.33169	0.63589	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97307	0.023335	-0.22979	1.5271
50238	Hs 578T	10142	Trametinib	0.092754	0.31134	0.30303	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98738	0.04052	0.32499	1.2676	0.045512	-0.064969	0.46003	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99032	0.049058	-0.046828	1.1932
50238	Hs 578T	10142	Trametinib	Inf	0.47443	0.20715	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96782	0.084179	0.51172	1.2992	0.21589	0.27994	0.27715	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96535	0.096658	0.33461	1.3766
50238	Hs 578T	10142	Trametinib	Inf	0.4839	0.25186	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96197	0.01137	0.53838	0.75393	0.028933	0.11982	0.42219	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96461	0.013275	0.211	0.70358
50238	Hs 578T	10013	GSK461364	0.0037468	0.18681	0.5022	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97582	0.0025497	0.30141	2.3989	0.003112	-0.47554	0.71927	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88338	0.0032855	-0.050282	1.7664
50238	Hs 578T	10013	GSK461364	0.023298	0.016893	0.3967	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91653	0.017036	0.27612	2.5665	0.014744	-0.94188	0.73741	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88543	0.01857	-0.35824	2.3417
50238	Hs 578T	10013	GSK461364	0.027382	0.13633	0.40947	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92657	0.019896	0.29687	2.8204	0.021699	-0.89168	0.66703	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.79987	0.025877	-0.23326	2.1749
50238	Hs 578T	10257	GSK923295	0.051194	0.22689	0.36849	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99185	0.043235	0.28519	4.9998	0.045223	-0.14182	0.52079	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98733	0.045668	-0.024691	4.9224
50238	Hs 578T	10257	GSK923295	0.052852	0.19643	0.38298	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98219	0.045311	0.26844	5	0.044576	-0.33301	0.60691	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9781	0.047327	-0.17434	4.9944
50238	Hs 578T	10257	GSK923295	0.065483	0.081127	0.36779	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96703	0.046526	0.23906	1.9027	0.03401	-0.77418	0.68706	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95709	0.048775	-0.42723	1.7129
50238	Hs 578T	10258	Ibandronate	12.7383	0.013372	0.3743	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97662	11.8302	0.039344	1.1082	12.484	-0.71348	0.50945	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98712	51.7623	-0.8617	0.70445
50238	Hs 578T	10259	ICRF-193	Inf	0.52009	0.14358	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94427	0.47453	0.57868	1.6812	Inf	0.52846	0.13509	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94154	0.53031	0.59502	1.6831
50238	Hs 578T	10228	IKK16	1.989	0.0010159	0.31888	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94055	1.9883	0.00088941	5	1.0172	-1	0.59008	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99761	1.2672	-0.99992	4.9998
50238	Hs 578T	10228	IKK16	3.121	0.010166	0.20867	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99575	3.1087	0.009816	4.991	2.9938	-0.73872	0.35251	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99897	3.5927	-0.73976	4.9793
50238	Hs 578T	10228	IKK16	6.5025	0.0006829	0.15069	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98979	6.5025	9.94E-06	4.9919	5.069	-0.99715	0.33616	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99673	6.3153	-0.99983	4.9971
50238	Hs 578T	10023	Imatinib	9.7069	0.00090882	0.32202	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98553	9.7069	1.71E-07	1.3722	2.9001	-1	0.79954	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99525	3.6002	-0.97405	5
50238	Hs 578T	10023	Imatinib	25.8217	0.0078767	0.29763	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9639	25.8217	2.29E-14	1.6574	26.1764	-0.69737	0.40657	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99174	36.118	-0.7064	2.7359
50238	Hs 578T	10023	Imatinib	55.0754	0.00071523	0.17814	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97298	55.0752	8.20E-06	4.9886	43.1937	-0.99342	0.37806	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98502	53.8078	-1	5
50238	Hs 578T	10023	Imatinib	55.1842	0.00092908	0.15137	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98958	55.1841	5.00E-06	4.9998	45.4333	-0.85163	0.31154	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99664	55.6395	-0.87719	4.9998
50238	Hs 578T	10023	Imatinib	55.3113	0.00063052	0.14666	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98866	55.3113	1.95E-06	4.9999	47.0419	-0.91541	0.3145	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9966	58.0577	-0.93167	5
50238	Hs 578T	10023	Imatinib	55.4114	0.00080623	0.15056	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98985	55.4114	4.69E-09	5	47.7142	-0.892	0.3142	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99699	58.6797	-0.90659	5
50238	Hs 578T	10261	Ixabepilone	0.0016271	0.0046704	0.7012	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98119	0.0014484	0.10523	2.0319	0.002057	-0.69312	0.79912	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.79891	0.0023088	-0.10976	1.7186
50238	Hs 578T	10261	Ixabepilone	0.002428	0.0021602	0.67868	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98582	0.0020436	0.10238	1.3294	0.0023749	-0.87302	0.91826	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86809	0.0041998	-0.35303	0.937
50238	Hs 578T	10261	Ixabepilone	0.0024453	0.0014113	0.65543	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97927	0.0020947	0.12651	1.8848	0.0026214	-0.90589	0.87346	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8302	0.004112	-0.29908	1.0415
50238	Hs 578T	10261	Ixabepilone	0.0036118	0.00081367	0.60492	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93475	0.0024142	0.17631	1.0793	0.015908	-0.83845	0.66576	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.69782	1.4347	-1	0.24403
50238	Hs 578T	10261	Ixabepilone	0.01215	0.0011031	0.5393	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9626	0.008246	0.1557	0.9625	0.03026	-0.88338	0.64593	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.81696	1.0622	-1	0.30875
50238	Hs 578T	10261	Ixabepilone	0.029658	0.0012696	0.35769	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.68048	0.0065664	0.41835	1.2019	0.34526	-0.89903	0.42987	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.59671	8.6267	-1	0.34136
50238	Hs 578T	10051	Lapatinib	Inf	0.86108	0.044225	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.63506	1000	0.50562	0.26868	Inf	0.8722	0.04036	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.63631	1000	0.54153	0.27149
50238	Hs 578T	10051	Lapatinib	Inf	1.0106	-0.012239	flat fit: x = Einf	-0.13449	Inf	1.0106	0	Inf	1.0079	-0.012319	flat fit: x = Einf	-0.14348	Inf	1.0079	0
50238	Hs 578T	10051	Lapatinib	Inf	1.0294	-0.0053431	flat fit: x = Einf	-0.028759	Inf	1.0294	0	Inf	1.02	-0.0023905	flat fit: x = Einf	-0.011679	Inf	1.02	0
50238	Hs 578T	10051	Lapatinib	Inf	1.05	-0.022616	flat fit: x = Einf	-0.42009	Inf	1.05	0	Inf	1.05	-0.014499	flat fit: x = Einf	-0.13532	Inf	1.05	0
50238	Hs 578T	10051	Lapatinib	Inf	1.05	-0.018272	flat fit: x = Einf	-0.18872	Inf	1.05	0	Inf	1.05	-0.018794	flat fit: x = Einf	-0.21468	Inf	1.05	0
50238	Hs 578T	10263	LBH589	0.34684	0.0099194	0.34683	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9935	0.34323	0.014932	2.9024	0.35455	-0.74906	0.55299	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99807	0.54663	-0.73697	2.0923
50238	Hs 578T	10230	Lestaurtinib	1.5023	0.011046	0.2413	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99118	1.5023	9.43E-13	0.92059	1.6331	-0.71737	0.31006	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99191	5.8229	-1	0.86415
50238	Hs 578T	10264	Methotrexate	Inf	0.81391	0.12169	flat fit: x = Einf	0.44436	Inf	0.81391	0	Inf	0.85084	0.10326	flat fit: x = Einf	0.47854	Inf	0.85084	0
50238	Hs 578T	10264	Methotrexate	Inf	0.84054	0.048542	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.79262	1.1619	0.86312	4.8843	Inf	0.83603	0.051418	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.79466	1.156	0.8592	4.9952
50238	Hs 578T	10264	Methotrexate	Inf	1.05	-0.043603	flat fit: x = Einf	-7.5975	Inf	1.05	0	Inf	1.05	-0.040987	flat fit: x = Einf	-6.7264	Inf	1.05	0
50238	Hs 578T	10107	MG-132	0.17066	0.02066	0.51648	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89877	0.16929	0.0076772	1.914	Inf	-1	1.103	flat fit: x = Einf	0.57	Inf	-1	0
50238	Hs 578T	10107	MG-132	0.20846	0.0054065	0.4525	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99598	0.20752	0.0074172	3.3257	0.21665	-0.80282	0.76563	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99846	0.30539	-0.79221	2.7655
50238	Hs 578T	10265	MLN4924	0.33394	0.074387	0.42278	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97007	0.28994	0.04787	0.71224	0.3519	-0.30631	0.49484	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98417	0.9403	-0.4167	0.61675
50238	Hs 578T	10099	Nilotinib	Inf	0.51391	0.22383	flat fit: x = Einf	0.018253	Inf	0.51391	0	Inf	-0.99984	0.96683	flat fit: x = Einf	0.2253	Inf	-0.99984	0
50238	Hs 578T	10099	Nilotinib	Inf	0.63366	0.10493	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.76878	10.6069	0.67569	4.9982	Inf	0.72622	0.070748	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.73205	1000	0.28854	0.38796
50238	Hs 578T	10266	NSC 663284	1.859	0.0038332	0.34954	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99745	1.8558	0.003264	3.8127	1.6759	-0.83193	0.59593	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.999	2.03	-0.80413	5
50238	Hs 578T	10267	NU6102	27.0295	0.19802	0.083665	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99738	25.6775	0.042136	1.7157	26.9625	0.051435	0.090495	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99868	35.2151	-0.27799	1.6557
50238	Hs 578T	10268	Nutlin 3a	44.5903	0.39108	0.086146	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95618	44.5903	4.81E-10	0.91066	41.1456	0.32362	0.087437	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97268	151.0414	-0.99999	0.8448
50238	Hs 578T	10268	Nutlin 3a	53.573	0.41871	0.040942	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97942	53.5728	2.94E-06	1.4787	54.1471	0.3886	0.043153	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98702	123.3345	-0.99531	1.3308
50238	Hs 578T	10268	Nutlin 3a	Inf	0.67795	0.017131	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86694	47.8889	0.56774	3.2273	Inf	0.6994	0.015888	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.89136	29.7967	0.68236	3.5477
50238	Hs 578T	10268	Nutlin 3a	Inf	0.85267	-0.032472	flat fit: x = Einf	0.48726	Inf	0.85267	0	Inf	0.86902	-0.030916	flat fit: x = Einf	0.412	Inf	0.86902	0
50238	Hs 578T	10268	Nutlin 3a	Inf	0.93359	-0.031233	flat fit: x = Einf	-0.020821	Inf	0.93359	0	Inf	0.92622	-0.029596	flat fit: x = Einf	0.089602	Inf	0.92622	0
50238	Hs 578T	10268	Nutlin 3a	Inf	0.9673	-0.029656	flat fit: x = Einf	-0.5988	Inf	0.9673	0	Inf	0.96564	-0.02695	flat fit: x = Einf	-0.45821	Inf	0.96564	0
50238	Hs 578T	10344	Olomoucine II	11.1205	0.23015	0.21669	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96664	8.7235	0.079698	0.71522	9.2995	0.079265	0.23317	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96811	9.6076	-0.017438	1.052
50238	Hs 578T	10269	Oxaliplatin	18.5047	0.010205	0.26882	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98247	18.5047	1.88E-11	0.93321	16.1646	-0.79657	0.38936	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99155	57.5159	-1	0.86557
50238	Hs 578T	10269	Oxaliplatin	30.7323	0.017958	0.25784	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98093	30.7323	1.62E-11	1.0702	18.6359	-0.86716	0.43207	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98809	49.9881	-1	1.1134
50238	Hs 578T	10269	Oxaliplatin	54.9984	0.056911	0.19023	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98085	54.9984	1.13E-09	0.79644	23.4312	-0.76211	0.32845	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98486	92.0676	-1	0.80281
50238	Hs 578T	10269	Oxaliplatin	56.0599	0.02477	0.20744	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98581	56.0599	5.33E-11	1.2586	32.336	-0.86592	0.35434	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99107	81.7212	-1	1.185
50238	Hs 578T	10270	Oxamflatin	1.6341	0.015972	0.28693	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99948	1.5975	0.016941	1.5227	1.6307	-0.65094	0.39224	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9991	3.2882	-0.67584	1.2193
50238	Hs 578T	10102	Taxol	0.0071811	0.10802	0.55528	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99401	0.0057999	0.16049	1.8121	0.0040695	-0.68903	1.0295	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9934	0.0062715	-0.56927	1.7576
50238	Hs 578T	10102	Taxol	0.0073495	0.10583	0.59694	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98676	0.005684	0.11753	1.0426	0.004073	-0.51411	0.95849	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99132	0.0080194	-0.48026	0.99367
50238	Hs 578T	10026	PD173074	3.6412	0.0010159	0.20372	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.82203	3.6412	1.67E-10	1.5173	2.6305	-1	0.557	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.59574	3.2769	-1	5
50238	Hs 578T	10026	PD173074	6.4945	0.081634	0.11459	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98992	6.4945	1.99E-08	1.4432	6.2177	-0.67466	0.16617	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99647	12.2764	-1	1.6149
50238	Hs 578T	10026	PD173074	32.4566	0.0006829	0.015712	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9775	32.4565	9.49E-06	4.9655	25.3114	-0.99715	0.0782	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99323	31.5355	-0.99998	4.9968
50238	Hs 578T	10048	PD184352	Inf	0.69205	0.038797	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96915	13.7908	0.66347	1.5056	Inf	0.70152	0.037211	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97521	14.9424	0.66951	1.4906
50238	Hs 578T	10271	PD 98059	Inf	0.79089	0.10814	flat fit: x = Einf	0.035808	Inf	0.79089	0	Inf	0.81516	0.10987	flat fit: x = Einf	0.034791	Inf	0.81516	0
50238	Hs 578T	10272	Pemetrexed	4.6323	0.2941	0.36353	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98519	3.757	0.32453	4.9998	4.7622	0.23426	0.38106	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98742	4.0223	0.28172	4.9087
50238	Hs 578T	10272	Pemetrexed	62.2559	0.031042	0.29445	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.71395	9.2125	0.37216	0.71378	Inf	-0.55783	0.36454	flat fit: x = Einf	0.54128	Inf	-0.55783	0
50238	Hs 578T	10272	Pemetrexed	Inf	0.49253	0.23991	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98981	3.8282	0.53845	4.998	Inf	0.47542	0.2424	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98764	3.9598	0.53117	4.8684
50238	Hs 578T	10272	Pemetrexed	Inf	0.76526	0.070304	flat fit: x = Einf	-0.17378	Inf	0.76526	0	Inf	0.81939	0.0538	flat fit: x = Einf	-0.16004	Inf	0.81939	0
50238	Hs 578T	10272	Pemetrexed	Inf	1.0008	-0.034869	flat fit: x = Einf	-3.4415	Inf	1.0008	0	Inf	1.0008	-0.033743	flat fit: x = Einf	-3.0937	Inf	1.0008	0
50238	Hs 578T	10272	Pemetrexed	Inf	1.003	0.06551	flat fit: x = Einf	0.11442	Inf	1.003	0	Inf	1.0016	0.044261	flat fit: x = Einf	0.099485	Inf	1.0016	0
50238	Hs 578T	10345	PP242	0.08279	0.056362	0.49423	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96108	0.075064	0.026431	0.55435	0.081882	-0.35762	0.58806	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98145	0.25135	-0.40857	0.53252
50238	Hs 578T	10273	Purvalanol A	Inf	0.7248	-0.0093348	flat fit: x = Einf	0.2433	Inf	0.7248	0	Inf	0.77526	-0.013661	flat fit: x = Einf	0.27871	Inf	0.77526	0
50238	Hs 578T	10273	Purvalanol A	Inf	0.93658	-0.027891	flat fit: x = Einf	-0.060822	Inf	0.93658	0	Inf	0.89141	-0.022966	flat fit: x = Einf	0.3498	Inf	0.89141	0
50238	Hs 578T	10273	Purvalanol A	Inf	1.05	-0.04376	flat fit: x = Einf	-12.1777	Inf	1.05	0	Inf	1.05	-0.03941	flat fit: x = Einf	-7.78	Inf	1.05	0
50238	Hs 578T	10262	L-779450	23.8881	0.36392	0.063373	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98517	23.886	7.66E-05	1.6742	24.1496	0.30002	0.064817	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99081	50.0505	-0.98642	1.495
50238	Hs 578T	10052	Rapamycin	Inf	0.75381	0.12204	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.83645	0.016454	0.80743	4.9998	Inf	0.65776	0.16774	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.83143	0.016495	0.73956	5
50238	Hs 578T	10052	Rapamycin	Inf	0.946	0.014111	flat fit: x = Einf	0.024912	Inf	0.946	0	Inf	0.96035	0.0062025	flat fit: x = Einf	1.43E-05	Inf	0.96035	0
50238	Hs 578T	10052	Rapamycin	Inf	0.94769	0.073364	flat fit: x = Einf	0.30879	Inf	0.94769	0	Inf	0.95957	0.054872	flat fit: x = Einf	0.28925	Inf	0.95957	0
50238	Hs 578T	10052	Rapamycin	Inf	1.05	-0.005712	flat fit: x = Einf	-0.019361	Inf	1.05	0	Inf	1.05	-0.011055	flat fit: x = Einf	-0.052676	Inf	1.05	0
50238	Hs 578T	10274	SB-3CT	31.7815	0.29628	0.020513	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96532	26.5759	0.29534	4.9937	30.1457	0.12531	0.030532	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97672	28.4534	0.12348	4.9096
50238	Hs 578T	10008	Sorafenib	488.0716	0.00069093	0.074706	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9234	488.0414	0.00015444	4.9966	80.2558	-0.86991	0.36092	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99051	98.5489	-0.89588	5
50238	Hs 578T	10008	Sorafenib	1283.097	0.67694	-0.012736	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8838	999.7021	0.35451	4.9463	Inf	0.62456	0.034907	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94954	151.045	0.62426	4.9996
50238	Hs 578T	10008	Sorafenib	Inf	0.6811	-0.0031182	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88613	223.4635	0.68092	5	Inf	0.78522	-0.0053562	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.82564	179.9595	0.78513	4.9984
50238	Hs 578T	10175	Sunitinib	3.8661	0.00065317	0.28513	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99033	3.8661	6.66E-10	1.4918	5.4173	-0.86183	0.44255	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99438	8.6021	-0.90416	2.233
50238	Hs 578T	10175	Sunitinib	4.9244	0.0011251	0.29038	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99185	4.9243	3.43E-06	2.8671	5.3355	-0.88079	0.46561	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99796	7.3353	-0.88805	3.2078
50238	Hs 578T	10175	Sunitinib	4.9788	0.00049677	0.28998	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9618	4.9788	7.00E-11	1.0076	7.1609	-0.88377	0.43878	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98434	9.018	-0.87076	4.3738
50238	Hs 578T	10208	JNK-IN-5A	0.66276	0.14624	0.30234	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98376	0.589	0.22282	5	0.66257	-0.17777	0.4013	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97279	0.67015	-0.029244	5
